tool,provider,algorithm_id,display_name,group,detection_method
Python,numpy.ma,numpy.ma.MaskType.any,Scalar method identical to the corresponding array attribute.,NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskType.argmax,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy.ma,numpy.ma.MaskType.argmin,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy.ma,numpy.ma.MaskType.argsort,Scalar method identical to the corresponding array attribute.,NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskType.astype,Scalar method identical to the corresponding array attribute.,NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskType.byteswap,Scalar method identical to the corresponding array attribute.,NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskType.choose,Scalar method identical to the corresponding array attribute.,NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskType.clip,Scalar method identical to the corresponding array attribute.,NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskType.compress,Scalar method identical to the corresponding array attribute.,NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskType.conj,MaskType.conj,NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskType.conjugate,Scalar method identical to the corresponding array attribute.,NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskType.copy,Scalar method identical to the corresponding array attribute.,NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskType.cumprod,Scalar method identical to the corresponding array attribute.,NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskType.cumsum,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy.ma,numpy.ma.MaskType.diagonal,Scalar method identical to the corresponding array attribute.,NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskType.dump,Scalar method identical to the corresponding array attribute.,NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskType.dumps,Scalar method identical to the corresponding array attribute.,NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskType.fill,Scalar method identical to the corresponding array attribute.,NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskType.flatten,Scalar method identical to the corresponding array attribute.,NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskType.getfield,Scalar method identical to the corresponding array attribute.,NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskType.item,Scalar method identical to the corresponding array attribute.,NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskType.itemset,Scalar method identical to the corresponding array attribute.,NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskType.max,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy.ma,numpy.ma.MaskType.mean,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy.ma,numpy.ma.MaskType.min,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy.ma,numpy.ma.MaskType.newbyteorder,"newbyteorder(new_order='S', /)",NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskType.nonzero,Scalar method identical to the corresponding array attribute.,NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskType.prod,Scalar method identical to the corresponding array attribute.,NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskType.ptp,Scalar method identical to the corresponding array attribute.,NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskType.put,Scalar method identical to the corresponding array attribute.,NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskType.ravel,Scalar method identical to the corresponding array attribute.,NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskType.repeat,Scalar method identical to the corresponding array attribute.,NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskType.reshape,Scalar method identical to the corresponding array attribute.,NumPy Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskType.resize,Scalar method identical to the corresponding array attribute.,NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskType.round,Scalar method identical to the corresponding array attribute.,NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskType.searchsorted,Scalar method identical to the corresponding array attribute.,NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskType.setfield,Scalar method identical to the corresponding array attribute.,NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskType.setflags,Scalar method identical to the corresponding array attribute.,NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskType.sort,Scalar method identical to the corresponding array attribute.,NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskType.squeeze,Scalar method identical to the corresponding array attribute.,NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskType.std,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy.ma,numpy.ma.MaskType.sum,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy.ma,numpy.ma.MaskType.swapaxes,Scalar method identical to the corresponding array attribute.,NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskType.take,Scalar method identical to the corresponding array attribute.,NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskType.tobytes,MaskType.tobytes,NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskType.tofile,Scalar method identical to the corresponding array attribute.,NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskType.tolist,Scalar method identical to the corresponding array attribute.,NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskType.tostring,Scalar method identical to the corresponding array attribute.,NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskType.trace,Scalar method identical to the corresponding array attribute.,NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskType.transpose,Scalar method identical to the corresponding array attribute.,NumPy Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskType.var,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy.ma,numpy.ma.MaskType.view,Scalar method identical to the corresponding array attribute.,NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskedArray.all,Returns True if all elements evaluate to True.,NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskedArray.anom,Compute the anomalies (deviations from the arithmetic mean),NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskedArray.any,Returns True if any of the elements of `a` evaluate to True.,NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskedArray.argmax,Returns array of indices of the maximum values along the given axis.,NumPy Math,class_methods
Python,numpy.ma,numpy.ma.MaskedArray.argmin,Return array of indices to the minimum values along the given axis.,NumPy Math,class_methods
Python,numpy.ma,numpy.ma.MaskedArray.argpartition,"a.argpartition(kth, axis=-1, kind='introselect', order=None)",NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskedArray.argsort,Return an ndarray of indices that sort the array along the,NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskedArray.astype,"a.astype(dtype, order='K', casting='unsafe', subok=True, copy=True)",NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskedArray.byteswap,a.byteswap(inplace=False),NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskedArray.choose,"a.choose(choices, out=None, mode='raise')",NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskedArray.clip,"a.clip(min=None, max=None, out=None, **kwargs)",NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskedArray.compress,Return `a` where condition is ``True``.,NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskedArray.compressed,Return all the non-masked data as a 1-D array.,NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskedArray.conj,a.conj(),NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskedArray.conjugate,a.conjugate(),NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskedArray.copy,a.copy(order='C'),NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskedArray.count,Count the non-masked elements of the array along the given axis.,NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskedArray.cumprod,Return the cumulative product of the array elements over the given axis.,NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskedArray.cumsum,Return the cumulative sum of the array elements over the given axis.,NumPy Math,class_methods
Python,numpy.ma,numpy.ma.MaskedArray.diagonal,"a.diagonal(offset=0, axis1=0, axis2=1)",NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskedArray.dot,"a.dot(b, out=None)",NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskedArray.dump,a.dump(file),NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskedArray.dumps,a.dumps(),NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskedArray.fill,a.fill(value),NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskedArray.filled,"Return a copy of self, with masked values filled with a given value.",NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskedArray.flatten,a.flatten(order='C'),NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskedArray.get_fill_value,"The filling value of the masked array is a scalar. When setting, None",NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskedArray.get_imag,The imaginary part of the masked array.,NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskedArray.get_real,The real part of the masked array.,NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskedArray.getfield,"a.getfield(dtype, offset=0)",NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskedArray.harden_mask,"Force the mask to hard, preventing unmasking by assignment.",NumPy Masked Arrays,class_methods
Python,numpy.ma,numpy.ma.MaskedArray.ids,Return the addresses of the data and mask areas.,NumPy Masked Arrays,class_methods
